,bullfrog,bullfrog_vals,bullfrog_grad_cosine,albatross,albatross_vals,albatross_grad_cosine,orangutan,orangutan_vals,orangutan_grad_cosine,goose,goose_vals,goose_grad_cosine,vizsla,vizsla_vals,vizsla_grad_cosine,ice cream,ice cream_vals,ice cream_grad_cosine,rule,rule_vals,rule_grad_cosine,capuchin,capuchin_vals,capuchin_grad_cosine,cicada,cicada_vals,cicada_grad_cosine,bucket,bucket_vals,bucket_grad_cosine,cellular telephone,cellular telephone_vals,cellular telephone_grad_cosine,spoonbill,spoonbill_vals,spoonbill_grad_cosine,lawn mower,lawn mower_vals,lawn mower_grad_cosine,drum,drum_vals,drum_grad_cosine,coho,coho_vals,coho_grad_cosine,punching bag,punching bag_vals,punching bag_grad_cosine
1850,peaked,-0.086207315,-0.059859417,botanical structure,-0.089361526,-0.05555698,researcher,0.011062585,0.007440321,performers,-0.085975274,-0.056259114,car manual,-0.00031235674,-0.00022174837,sunglasses,0.06097199,0.039114535,gravel,0.040489558,0.02901613,bacteria,-0.07054661,-0.049747445,jean,-0.067069806,-0.041925274,nail bed,0.008182924,0.005385005,black cap,0.1045237,0.065958284,bell,-0.09473315,-0.060563996,matches,-0.012086004,-0.007822106,driver,0.105792955,0.0680718,vinegar,0.016744403,0.01059931,eggs,0.06872669,0.04036183
1851,exterior,-0.08621315,-0.05986346,cork remover,-0.08938229,-0.055569887,bees,0.0110550225,0.00743524,financial technology,-0.0859776,-0.056260638,canister,-0.0003328845,-0.0002363231,bus,0.060968667,0.039112408,lighting rig,0.04046106,0.028995704,engine component,-0.07055549,-0.04975371,white flesh,-0.067106105,-0.04194796,meter,0.008173898,0.005379062,jungle,0.10446699,0.065922506,cargo area,-0.09473474,-0.060565013,nutmeg,-0.0121382205,-0.007855895,pedestrian walkway,0.1057705,0.06805736,port,0.016736329,0.010594197,seed,0.068563715,0.04026611
1852,lot,-0.0862168,-0.059865996,hood,-0.08941832,-0.055592295,bin,0.011001453,0.007399205,military equipment,-0.08600071,-0.056275755,winter,-0.00041313283,-0.0002932907,waterfall,0.06095797,0.039105546,livestock,0.040395625,0.028948817,spokes,-0.07056972,-0.049763747,digital,-0.06711243,-0.04195192,screwdriver,0.008044645,0.00529401,heron,0.10443582,0.06590283,mustelid,-0.09480621,-0.060610704,appliance,-0.012175236,-0.007879855,camel,0.105703786,0.06801442,score,0.016725335,0.010587236,power lines,0.06841506,0.040178813
1853,meadow,-0.08625327,-0.05989132,cleaning rod,-0.08946272,-0.055619888,laundry basket,0.010875538,0.007314522,light bulb,-0.08615239,-0.05637501,filter media,-0.00052121514,-0.00037001772,avian,0.060942337,0.03909552,column,0.040383562,0.028940171,catapults,-0.070651874,-0.04982168,tension,-0.0671894,-0.042000033,enclosed space,0.00803474,0.0052874885,bunch,0.104424044,0.06589539,wristband,-0.09481806,-0.06061827,parrot,-0.012193062,-0.007891389,filter media,0.10570207,0.068013325,sonar,0.016677987,0.010557264,straight,0.06840443,0.04017257
1854,present,-0.08626318,-0.05989819,chain,-0.089504175,-0.05564566,roadway,0.010844121,0.0072933966,washable,-0.086191505,-0.05640061,crew,-0.0005526282,-0.00039231824,social,0.06093283,0.039089415,flour mill,0.04036144,0.028924316,historian,-0.070691034,-0.049849287,product,-0.06724274,-0.042033378,rocky,0.008029847,0.0052842638,prayer cushion,0.1043875,0.065872334,bass,-0.094853684,-0.060641058,candy stands,-0.012196299,-0.007893488,public utility,0.10567133,0.06799354,spirits,0.016661989,0.010547137,sound effect,0.06835512,0.040143613
1855,puzzle stand,-0.08626528,-0.05989966,doll,-0.08952152,-0.055656448,housing,0.010824884,0.007280456,whiplash,-0.08621652,-0.056416973,arctic hare,-0.0005655084,-0.00040146825,bundles,0.060929313,0.039087165,thorax,0.04032418,0.028897615,armrests,-0.07069251,-0.049850337,chemical,-0.06724556,-0.042035133,clothing,0.008016206,0.0052752895,rustling,0.10438139,0.06586848,terrycloth,-0.09487939,-0.060657486,sheep,-0.0122498395,-0.007928138,rainfly,0.10565114,0.06798055,challenge,0.01665435,0.0105423005,blanket,0.06828979,0.04010524
1856,magnet,-0.08627674,-0.05990761,rainforest,-0.08953224,-0.055663116,driveway,0.010778459,0.0072492324,runner,-0.08626738,-0.056450263,sliced,-0.00060999766,-0.00043305382,mountaineer,0.060916085,0.039078675,stretcher,0.040318377,0.028893461,measuring cups,-0.07074645,-0.04988837,photo,-0.06725205,-0.042039197,bunch,0.007937702,0.0052236314,fiesta,0.104296885,0.06581515,dome,-0.09489292,-0.060666144,lot,-0.012257222,-0.007932918,pouch,0.105646685,0.06797768,wind chime,0.016626261,0.01052452,runner,0.068029314,0.03995227
1857,launch pad,-0.08628262,-0.059911698,hieroglyph,-0.08953847,-0.05566699,drummer,0.010712466,0.0072048474,floodgate,-0.08630293,-0.05647353,caliper,-0.00061459467,-0.00043631345,wrist rest,0.06090959,0.03907451,pacifier,0.04027918,0.02886537,broad head,-0.07078543,-0.04991586,hibernaculum,-0.06726437,-0.042046897,mirror,0.007930182,0.005218682,removable plate,0.10414261,0.06571781,holder,-0.09495436,-0.06070542,magma,-0.01226005,-0.007934749,lab coat,0.10563679,0.06797131,utility hookup,0.01662458,0.010523458,film,0.067993134,0.03993103
1858,tool set,-0.086381584,-0.05998042,heating system,-0.0895683,-0.05568553,lure,0.010704311,0.007199364,eyespots,-0.086316586,-0.056482453,woven,-0.0006715541,-0.0004767566,gas,0.06086593,0.0390465,german market,0.040248446,0.028843343,punching surface,-0.07078717,-0.049917083,tachometer,-0.06734508,-0.042097345,ticket booth,0.00787803,0.0051843636,firm,0.104078226,0.06567718,phone booth,-0.0949619,-0.06071023,town hall,-0.0122752655,-0.007944593,showdown,0.10556035,0.06792213,golf,0.016623542,0.010522802,two riders,0.067939885,0.03989975
1859,luggage compartment,-0.08640806,-0.059998803,signal,-0.08963525,-0.055727154,feeder,0.010694852,0.0071930047,rounded,-0.08638714,-0.056528624,taproom,-0.00067798793,-0.0004813196,basidiomycete,0.06084341,0.03903205,player,0.040221713,0.028824186,sea fan,-0.07080531,-0.04992988,drill bit,-0.067348085,-0.042099226,pallet,0.007869463,0.0051787216,seed,0.10405077,0.06565986,heating element,-0.09497013,-0.060715493,wind,-0.012282284,-0.00794914,shutter,0.10551408,0.06789236,nozzle,0.016523417,0.010459425,upper,0.06789427,0.03987297
1860,filter media,-0.086449325,-0.06002745,historical,-0.08965573,-0.055739895,wrap,0.0106756,0.007180053,drill press,-0.0864981,-0.056601234,usb port,-0.00071431324,-0.0005071061,feline,0.06082841,0.03902243,flap,0.04018669,0.028799087,tick repellent,-0.07082864,-0.04994633,room,-0.067355774,-0.042104036,other go-karts,0.007852638,0.005167654,brass,0.1039819,0.065616384,upper,-0.09498027,-0.06072198,kennel,-0.012328453,-0.007979017,oak tree,0.105473086,0.06786598,robber,0.016456865,0.01041729,tomb,0.06788051,0.039864883
1861,other go-karts,-0.08650916,-0.060069,camera,-0.0897204,-0.05578009,swiss cuisine,0.010625958,0.007146664,breathing,-0.08652156,-0.056616582,rainwater,-0.00072333403,-0.00051351823,legume,0.060812246,0.03901206,can,0.040135987,0.028762747,gills,-0.070889875,-0.049989518,ponytail,-0.06736649,-0.04211073,marmoset colony,0.007843337,0.0051615294,rugby field,0.10391265,0.065572694,backrest,-0.094982564,-0.06072345,hunt,-0.012441903,-0.00805244,offshore structure,0.10543866,0.067843825,notched,0.016445458,0.01041007,dragonfly darning,0.06787111,0.039859366
1862,plastic,-0.0865193,-0.060076043,one-wheeler,-0.08975233,-0.055799946,rolling papers,0.010560803,0.0071028387,sweater,-0.086533725,-0.05662455,wiper fluid,-0.00075281877,-0.00053445017,branch,0.06077964,0.038991146,wall,0.04010109,0.028737742,army,-0.07090922,-0.050003145,sun,-0.06737757,-0.042117655,contoured shape,0.007749575,0.0050998246,font,0.10388504,0.06555527,knot,-0.095010996,-0.06074162,honey dipper,-0.0125049725,-0.008093262,carving,0.105433345,0.0678404,landmark,0.016414898,0.01039073,jaw,0.06776709,0.039798275
1863,flavored,-0.08660014,-0.060132176,air conditioning,-0.08975929,-0.055804268,plaque shape,0.010545924,0.00709284,drumming lesson,-0.086540475,-0.05662897,resonator,-0.0007558558,-0.00053659827,drill,0.060757294,0.038976803,swimsuit,0.040032603,0.028688665,ink,-0.07091328,-0.05000601,arctic hare,-0.067441754,-0.042157773,frill,0.0076902043,0.005060756,sharp blade,0.10385764,0.06553797,tennis balls,-0.095034674,-0.060756758,lava,-0.012582373,-0.008143358,lodge,0.1054191,0.06783124,tail,0.01639696,0.010379365,credit card,0.06769563,0.03975631
1864,hunting gear,-0.08664072,-0.060160358,whiplash,-0.08977115,-0.055811644,migratory bird,0.010472784,0.0070436494,fishing vest,-0.08659546,-0.056664944,adjuster,-0.000846819,-0.0006011771,title,0.06074307,0.03896768,hotel,0.04003004,0.028686827,toolbox,-0.07095307,-0.050034076,item,-0.067457914,-0.042167887,lip balm,0.0075371964,0.0049600694,orthopedic device,0.1037877,0.06549384,rodent,-0.095048785,-0.06076578,drummer,-0.012632351,-0.008175703,laboratory,0.10534211,0.0677817,soap,0.016383693,0.010370975,geometry,0.06759873,0.039699405
1865,sweet,-0.08665399,-0.060169566,worm,-0.08978835,-0.05582234,alert,0.010449279,0.0070278356,pillows,-0.08662534,-0.056684498,sculpture,-0.0009412877,-0.00066824444,fishing reel,0.060730092,0.038959354,dancing,0.03991486,0.028604291,website,-0.070954934,-0.050035387,layered,-0.067483135,-0.042183645,playful,0.0074953623,0.0049325395,setae,0.103763744,0.06547873,glossy,-0.095070824,-0.06077987,zipper,-0.012648284,-0.0081860125,squash,0.10523348,0.067711815,metal casing,0.01634779,0.0103482455,woodwind,0.06755835,0.03967569
1866,refrigerator,-0.0867093,-0.060207967,robe,-0.089789346,-0.055822957,tow bill,0.01036486,0.006971063,bin,-0.08662656,-0.056685295,cork remover,-0.000973491,-0.0006911047,shoulder pads,0.0607131,0.038948458,water underneath,0.039859533,0.028564636,cactus,-0.071081385,-0.050124567,operating system,-0.06753144,-0.042213827,symmetrical,0.0074716583,0.0049169315,wound,0.10376116,0.06547709,spoon,-0.09512027,-0.06081149,handle,-0.012677295,-0.008204789,black,0.10521114,0.06769743,motorized vehicle,0.01630221,0.010319397,kiln,0.06743929,0.03960576
1867,punt,-0.08672978,-0.060222194,passengers,-0.08979401,-0.055825863,match,0.010300079,0.0069274846,sport,-0.08666107,-0.056707866,technology,-0.0010005757,-0.0007103309,defense,0.060546655,0.03884168,bell tower,0.039805785,0.028526118,bandage,-0.07115226,-0.050174538,battlement,-0.067559764,-0.04223155,bumper,0.0073261173,0.004821155,biomass,0.10375166,0.0654711,candle,-0.09513507,-0.060820956,stations,-0.012734143,-0.008241581,illumination,0.105173916,0.067673475,heating element,0.016294861,0.010314737,cradle,0.06741318,0.03959043
1868,meter maid,-0.086844645,-0.060301952,cake,-0.08984788,-0.055859353,bookstore employee,0.010299893,0.0069273626,heading,-0.08669712,-0.056731466,cigars,-0.0010348819,-0.0007346831,waterer,0.06052693,0.03882903,interlinked,0.03978567,0.028511705,headscarf,-0.07122862,-0.050228387,friendly,-0.067580596,-0.042244565,farmhand,0.0072825775,0.0047925115,hoop,0.1036921,0.06543352,color,-0.095143065,-0.060826052,speaker,-0.012789872,-0.008277645,dam,0.105172075,0.0676723,forklift operator,0.016287176,0.010309877,recycling center,0.06741254,0.039590053
1869,insignia,-0.08689618,-0.060337737,music stand,-0.089907065,-0.055896156,lepidoptera,0.010256074,0.006897889,loyal,-0.086718485,-0.056745447,watering can,-0.0010404456,-0.00073863566,audio player,0.060458608,0.038785193,vertical,0.039743625,0.02848157,wig cap,-0.07125585,-0.050247584,gear shift,-0.06764179,-0.042282812,burger,0.007270283,0.00478442,tropical plants,0.1036807,0.06542632,rodeo,-0.09516153,-0.060837865,confident,-0.012847152,-0.008314727,children,0.105159685,0.067664325,crest,0.016273553,0.010301257,mane,0.067229465,0.039482534
1870,delicate,-0.08693598,-0.06036537,mashed,-0.089943185,-0.055918597,level,0.010235701,0.0068841837,wine,-0.08673308,-0.056755,spatula,-0.0010578576,-0.0007509999,compartment,0.060414307,0.038756773,change,0.03969827,0.028449075,pant,-0.07130984,-0.050285667,princess/prince,-0.06766379,-0.042296574,conker,0.0072286204,0.0047569964,heading,0.103653744,0.0654093,billiard cue,-0.095318146,-0.060937986,hoop,-0.012963671,-0.008390134,dragonfly wing,0.10511079,0.06763286,gears,0.016237244,0.01027827,mantel,0.06722039,0.039477207
1871,jackal,-0.08709748,-0.060477503,stable,-0.08995058,-0.0559232,rodent burrow,0.010235526,0.006884074,terrycloth,-0.086745456,-0.056763098,netting,-0.0011433065,-0.0008116639,entertainment,0.06033441,0.038705517,airport,0.039473027,0.028287657,handgun,-0.071353674,-0.050316565,hot,-0.06767797,-0.042305425,tripod,0.007222754,0.004753134,outdoor space,0.103652894,0.06540878,accessory,-0.0953917,-0.060985014,pipes,-0.012986658,-0.008405009,clapper,0.1050943,0.06762225,thermometer,0.016228668,0.010272842,wing-shaped,0.06716705,0.039445885
1872,dark coat,-0.08729311,-0.06061335,texture,-0.08995989,-0.05592899,soda,0.010195646,0.0068572406,sand timer,-0.086799726,-0.056798607,princess/prince,-0.0011639688,-0.0008263327,music stand,0.060313366,0.038692016,heated,0.03938725,0.028226184,speaker,-0.07150069,-0.050420243,launcher,-0.067737676,-0.04234276,pointed spire,0.0072123623,0.0047462983,organism,0.10362044,0.06538829,drum,-0.095412,-0.06099799,pressure gauge,-0.012988843,-0.008406422,sleek,0.10507421,0.067609325,segments,0.016223088,0.01026931,disposable,0.06712471,0.039421022
1873,arms,-0.08731436,-0.060628094,car,-0.08999437,-0.055950418,bed organizer,0.010106022,0.0067969784,carnivore,-0.086881965,-0.056852423,bunch,-0.0011997027,-0.0008516954,shower rod,0.06028863,0.03867615,princess/prince,0.039361075,0.028207425,dashboard,-0.0715026,-0.050421584,candle,-0.06774431,-0.042346902,cannon,0.007178127,0.0047237715,knife,0.10358675,0.065367036,directional,-0.09545562,-0.06102588,staircase,-0.012990905,-0.008407758,snack tray,0.105015695,0.06757167,drinkware,0.01621864,0.010266498,anvil,0.06709329,0.03940257
1874,pediment,-0.087316506,-0.06062959,researcher,-0.08999575,-0.055951282,venetian,0.009958936,0.0066980477,baseball cap,-0.08689449,-0.056860615,course,-0.0012372201,-0.0008783358,tile,0.060277138,0.03866878,safety barriers,0.039261226,0.028135868,crop,-0.07150697,-0.050424673,baked,-0.06777517,-0.0423662,top,0.0071310066,0.0046927594,couch,0.10349378,0.06530837,display,-0.09546839,-0.061034046,alsatian,-0.012997712,-0.008412158,inmates,0.104957625,0.06753431,beekeeper,0.01621434,0.010263775,spoiler,0.06701803,0.03935837
1875,mahout,-0.08738859,-0.060679644,oar,-0.09014766,-0.056045733,candy jars,0.009892723,0.0066535166,safety equipment,-0.08692957,-0.056883574,text,-0.001275256,-0.00090533355,quran,0.060272895,0.038666055,toe,0.03923698,0.028118495,textile,-0.07151446,-0.050429948,children,-0.0678699,-0.04242541,lake,0.007129211,0.004691576,chicken,0.10346693,0.06529142,suitcases,-0.09551978,-0.061066903,upper,-0.013015201,-0.008423483,heading,0.10485205,0.06746638,a,0.016210632,0.010261424,long beak,0.066987425,0.039340395
1876,working dog,-0.08740166,-0.060688708,chair,-0.09017502,-0.056062736,quills,0.009835813,0.0066152364,read/write head,-0.08699689,-0.056927625,arachnid,-0.0013167122,-0.0009347671,marine mammal,0.0602508,0.038651884,respirator,0.039161462,0.028064376,cephalopod,-0.07157101,-0.050469816,rugby field,-0.06787666,-0.042429626,psittacine,0.007113561,0.0046812817,pods,0.10344724,0.06527901,diver,-0.09557712,-0.061103553,airport,-0.013108736,-0.008484023,soccer jersey,0.104826406,0.06744987,valve,0.016182749,0.010243772,cash,0.06698586,0.039339475
1877,level,-0.08742246,-0.060703177,vial,-0.09025576,-0.056112938,paws,0.009832097,0.0066127414,bone,-0.087008804,-0.05693542,candy necklaces,-0.0013567465,-0.00096318894,wasp,0.060233157,0.038640566,dragonfly darning,0.039150488,0.02805651,holster,-0.071584255,-0.050479166,aquarium,-0.06789261,-0.042439606,pontil,0.0070201033,0.004619782,culture,0.10338546,0.06524001,group,-0.09560629,-0.0611222,calculator,-0.013140492,-0.0085045695,amplifier,0.104800895,0.06743346,hot,0.016172428,0.010237246,pipette,0.06696761,0.03932875
1878,racing flag,-0.08752294,-0.060772937,paddle bag,-0.09031774,-0.056151465,bun,0.009805892,0.0065951124,cargo,-0.08708076,-0.0569825,label,-0.0014631674,-0.0010387381,potter,0.060150452,0.03858751,spider,0.039043024,0.027979495,wall mount,-0.071608804,-0.05049648,woodwind,-0.06789948,-0.04244391,soil,0.00701648,0.004617396,hose,0.103374004,0.06523279,sport equipment,-0.09565209,-0.061151482,component,-0.013268874,-0.008587664,polyps,0.10475225,0.06740217,deck,0.016147116,0.0102212215,medical staff,0.06690343,0.03929107
1879,pharmacy,-0.08754249,-0.06078651,dragonfly darning,-0.09035952,-0.05617744,scope,0.00979889,0.006590409,drink,-0.08708078,-0.056982517,stopwatch,-0.0014742722,-0.0010466161,paddle bag,0.060134985,0.03857758,fertilizer,0.039036307,0.027974691,printer,-0.07166429,-0.0505356,gum,-0.067943715,-0.04247155,shadow,0.007012973,0.0046150885,stock,0.10335058,0.065218,washable,-0.09567021,-0.061163068,cpu,-0.01330884,-0.008613529,chameleon,0.10468691,0.06736012,university,0.016085044,0.010181926,gunwales,0.066827625,0.039246544
1880,lions,-0.0875931,-0.060821656,dirt,-0.09042327,-0.05621708,beans,0.00979165,0.0065855393,bulb,-0.08713258,-0.057016414,varied colors,-0.0014945781,-0.0010610367,razors,0.060113847,0.038564026,brachiosaurus,0.03900957,0.027955523,eraser holder,-0.07169982,-0.050560664,juicy,-0.06794482,-0.042472236,cpu,0.0070030075,0.004608528,scat,0.10329665,0.06518398,podium,-0.09571639,-0.061192587,second hand,-0.013360737,-0.008647118,shoulder pads,0.1046754,0.06735271,rusted metal,0.016053466,0.010161939,custard,0.066793,0.0392262
1881,cover,-0.087597355,-0.06082461,congregation,-0.09042327,-0.05621708,exoskeleton,0.009775706,0.0065748133,card reader,-0.08723365,-0.057082556,toothbrush,-0.0015271604,-0.0010841629,flattened,0.060082514,0.038543917,patient.,0.03899051,0.027941868,piano,-0.07171892,-0.050574124,weather vane,-0.06797205,-0.042489264,cleat,0.006998266,0.004605408,rockers,0.1032551,0.06515775,work surface,-0.09573354,-0.061203554,item,-0.013369886,-0.0086530335,dragonfly egg,0.10459793,0.06730286,car part,0.016052533,0.010161346,battlements,0.06674504,0.03919804
1882,speech bubble,-0.087625206,-0.06084394,dragonfly sewing,-0.09053022,-0.056283563,ice,0.009755552,0.006561259,enclosure,-0.08726329,-0.05710195,spokes,-0.0015297262,-0.0010859871,construction site,0.06001459,0.038500346,landing,0.0389685,0.027926099,plates,-0.07194345,-0.050732456,confident,-0.0679783,-0.042493172,inscription,0.00699436,0.004602844,non-stick surface,0.10324933,0.065154105,pack,-0.09578507,-0.0612365,livestock,-0.013497426,-0.008735582,looped,0.104580134,0.067291416,grates,0.016022466,0.010142317,human,0.06674072,0.039195508
1883,human,-0.08764243,-0.06085591,newspaper,-0.090578936,-0.056313865,headstock,0.009734873,0.0065473476,lettuce,-0.087282084,-0.05711424,tongs,-0.001551643,-0.001101545,swiss,0.060002744,0.038492747,slimy,0.038965188,0.027923722,court,-0.07196154,-0.05074522,pedestrian walkway,-0.068050444,-0.042538274,center knurl,0.006969254,0.004586315,strongroom,0.10321225,0.06513071,hood,-0.095837414,-0.06126997,dog,-0.013506156,-0.008741237,twist,0.10457876,0.06729054,tiger reserve,0.016013222,0.0101364665,turret,0.066735536,0.039192468
1884,wiry coat,-0.08767666,-0.060879666,smoker,-0.09057936,-0.05631412,cartridge,0.0095850015,0.0064465497,graduated,-0.08730403,-0.0571286,snowmobile suit,-0.0016129641,-0.001145076,mechanical,0.060000103,0.038491055,wax,0.038921233,0.027892215,ski boots,-0.07198502,-0.05076178,drill,-0.068090744,-0.042563446,resonator bars,0.0069026584,0.004542497,pedestrian walkway,0.10319748,0.06512139,ear protection,-0.09602666,-0.061390955,gauze,-0.013726922,-0.008884108,lox,0.104536906,0.06726361,safety,0.01593437,0.010086549,hydrophone,0.0667291,0.03918869
1885,western wear,-0.08767719,-0.060880043,tension dial,-0.090582564,-0.056316115,ash,0.009513609,0.0063985363,deep,-0.087348565,-0.05715774,owl,-0.0016359696,-0.0011614179,undergarment,0.059983864,0.03848064,military parade,0.038865525,0.027852293,pool,-0.072015226,-0.050783083,homepage,-0.06809973,-0.04256908,lipstick,0.006873211,0.0045231124,optical instrument,0.10319413,0.06511928,pocket square,-0.0961012,-0.061438605,herd,-0.013778072,-0.008917211,pueblo,0.104509905,0.06724622,radio,0.015921306,0.010078287,cleaning,0.06670046,0.03917186
