,bullfrog,bullfrog_vals,bullfrog_grad_cosine,albatross,albatross_vals,albatross_grad_cosine,orangutan,orangutan_vals,orangutan_grad_cosine,goose,goose_vals,goose_grad_cosine,vizsla,vizsla_vals,vizsla_grad_cosine,ice cream,ice cream_vals,ice cream_grad_cosine,rule,rule_vals,rule_grad_cosine,capuchin,capuchin_vals,capuchin_grad_cosine,cicada,cicada_vals,cicada_grad_cosine,bucket,bucket_vals,bucket_grad_cosine,cellular telephone,cellular telephone_vals,cellular telephone_grad_cosine,spoonbill,spoonbill_vals,spoonbill_grad_cosine,lawn mower,lawn mower_vals,lawn mower_grad_cosine,drum,drum_vals,drum_grad_cosine,coho,coho_vals,coho_grad_cosine,punching bag,punching bag_vals,punching bag_grad_cosine
1616,lighter flint,-0.024207288,-0.02006438,sailor,-0.026346631,-0.023602854,brake system,-0.00036605122,-0.00030984427,hygiene,-0.033594783,-0.030088855,supermarket,0.019450579,0.016929949,agitator,0.024407297,0.018572586,leaf litter,-0.008423239,-0.006846265,shovel,0.008989498,0.0077081476,swim cap,-0.010873498,-0.008380354,licorice,0.00076014735,0.0005389685,family,0.01427893,0.010236387,crate,-0.007420607,-0.006116052,produce,0.0036814427,0.002750963,nightstand,-0.009596066,-0.0065921475,china,-0.008071736,-0.0059258677,mosquito,0.0065579712,0.0045873486
1617,lever,-0.024239372,-0.02009097,sharp blade,-0.026354406,-0.023609817,elastic,-0.00045600673,-0.0003859857,distinctive odor,-0.033610154,-0.030102622,ceramic,0.019425515,0.016908135,glue stick,0.024394773,0.018563056,social,-0.008498596,-0.006907514,black feet,0.008941317,0.0076668337,chuck,-0.010880756,-0.008385949,petals,0.00075644953,0.00053634844,sturdy,0.014277284,0.010235207,butter dish,-0.0074297106,-0.0061235502,candy jars,0.0035545714,0.0026561562,taproom,-0.009606181,-0.006599094,sensitive,-0.0080840085,-0.0059348755,nesting area,0.006548102,0.004580441
1618,prayer space,-0.02424479,-0.020095458,trotters,-0.026356502,-0.023611695,sail,-0.0005314946,-0.00044988235,headstock,-0.033618465,-0.030110065,rural fencing,0.019356623,0.01684817,package,0.024393875,0.018562376,font,-0.00851442,-0.006920373,termite mound,0.008926761,0.0076543563,dive computer,-0.010885336,-0.008389479,counter,0.000728257,0.000516359,wildlife observer,0.014170803,0.010158872,signage,-0.0074328072,-0.006126108,swan,0.0035374498,0.0026433582,goal,-0.009715045,-0.0066738827,flashlight,-0.008200156,-0.0060201488,orange,0.006527275,0.0045658695
1619,bee,-0.024245085,-0.020095706,audience,-0.02639285,-0.023644261,cane,-0.00054982025,-0.0004653968,scythe,-0.033689983,-0.030174112,dispenser,0.01935308,0.01684509,change color,0.024363466,0.018539233,mihrab,-0.008514599,-0.0069205165,service,0.008879073,0.007613465,stacks,-0.010890248,-0.008393262,fern,0.0006704312,0.00047535822,yellow belly,0.014136456,0.010134246,convoy,-0.007531089,-0.006207113,bible,0.0035329936,0.0026400322,service,-0.009726972,-0.0066820737,confident,-0.00821384,-0.0060301973,bolt action,0.006508356,0.0045526363
1620,sky,-0.024247352,-0.020097584,patterned,-0.026417956,-0.02366675,gills,-0.0005672439,-0.00048014428,mercury,-0.033721425,-0.030202277,spray,0.019339915,0.016833628,garlic,0.024336252,0.018518517,cast,-0.008530818,-0.0069337003,cliff,0.008857079,0.007594605,termite mound,-0.010952709,-0.008441397,reflective,0.00065341406,0.00046329852,power tool,0.014016775,0.010048447,floodgate,-0.0075409366,-0.0062152306,fishing shirt,0.0035152654,0.0026267841,lumpy,-0.0097561795,-0.006702142,clues,-0.008222964,-0.0060368925,coffee machine,0.0065083024,0.0045526004
1621,black,-0.024319038,-0.020157002,harness,-0.026433896,-0.023681032,pollen baskets,-0.0006059562,-0.00051291054,tusks,-0.03372644,-0.030206773,decoration,0.019307792,0.016805664,ash,0.024253424,0.018455498,change,-0.008540403,-0.0069414927,cote,0.008847246,0.007586169,seabird,-0.010982459,-0.008464333,creek,0.00056811655,0.00040281215,trashbin,0.013981137,0.010022903,bass,-0.007569232,-0.006238549,botanical structure,0.003346432,0.0025006216,bones,-0.00979203,-0.0067267674,crate,-0.008228011,-0.0060406066,puzzle stand,0.006478302,0.0045316094
1622,hunting field,-0.024324976,-0.020161925,flexible,-0.026446935,-0.023692714,flashlight,-0.00065018004,-0.0005503441,scissors,-0.03373667,-0.030215928,typewriter,0.0193036,0.016802017,island,0.024210356,0.018422723,strong,-0.008574533,-0.0069692344,parasol,0.008757148,0.0075089205,strap,-0.011060896,-0.008524784,soldier,0.00054581976,0.0003870027,flyswatter,0.013924249,0.009982119,brassica,-0.00757013,-0.0062392876,pedalboard,0.0033244677,0.0024842108,coleopteran,-0.0099232495,-0.006816907,crown,-0.008237979,-0.0060479157,webbing,0.0064708404,0.004526397
1623,prayer cushion,-0.02434386,-0.020177573,bike,-0.02645719,-0.023701902,waterfall,-0.0006627664,-0.00056099566,human,-0.03375691,-0.030234061,heronry,0.019302685,0.016801223,speech bubble,0.024198545,0.018413734,oil rig,-0.008610685,-0.0069986167,fishing sonar,0.008745259,0.0074987253,wires,-0.011148276,-0.008592129,cushion,0.00049854815,0.00035349256,ocean,0.013855552,0.009932871,ballpark,-0.0076402808,-0.006297108,breadcrumbs,0.0032962826,0.0024631447,drawbridge,-0.009989336,-0.006862309,zoo,-0.008330205,-0.0061156256,dark coat,0.0064516813,0.0045129946
1624,wall mount,-0.024371458,-0.020200454,traditional,-0.026477737,-0.023720304,long,-0.00068097794,-0.00057641044,sphere,-0.033785794,-0.030259926,candy necklaces,0.019296166,0.016795548,pumpkin,0.024193406,0.018409824,opening,-0.008618481,-0.007004949,superhero,0.00870236,0.00746194,clear,-0.0111600775,-0.008601227,glossy,0.0004900212,0.00034744246,hay bales,0.013850585,0.009929307,pumpkin,-0.007672636,-0.0063237734,decapod,0.0032466887,0.002426092,hour markers,-0.010040349,-0.00689735,hot air,-0.008356048,-0.0061345985,dive computer,0.0064513637,0.004512768
1625,ceramic,-0.02437976,-0.02020733,driver,-0.026503477,-0.023743365,telescope,-0.00069759507,-0.000590479,baleen,-0.03381034,-0.030281909,monument,0.019260764,0.016764738,razors,0.024185348,0.018403694,herbivore,-0.008629348,-0.0070137875,perforated,0.008694341,0.007455062,dimple pattern,-0.011208361,-0.008638436,cheese plate,0.00042542908,0.00030164374,toy,0.013821789,0.0099086715,cuff,-0.0076956702,-0.006342756,fender,0.003236385,0.0024183895,brown coat,-0.010057782,-0.0069093243,cargo,-0.008372373,-0.00614658,spear gun,0.0064411364,0.004505617
1626,vet,-0.024440888,-0.020257998,party,-0.026518706,-0.023757009,vertebrate,-0.0008433005,-0.0007138103,wheelchair lift,-0.03381365,-0.030284882,water fountain,0.019219806,0.016729087,howdah,0.02416328,0.018386902,four sides,-0.008640824,-0.0070231133,heading,0.008639001,0.0074076112,web,-0.011239581,-0.0086624995,oven,0.00042528566,0.00030154083,cake,0.013797423,0.009891196,outlet,-0.007727281,-0.006368813,hemipteran,0.0031767674,0.0023738435,military parade,-0.010059483,-0.0069104973,dna strand,-0.008471741,-0.006219536,tile,0.006436861,0.004502627
1627,spotter,-0.024459502,-0.020273428,beach shelter,-0.026541516,-0.02377744,burrow,-0.0008458877,-0.000715998,audience,-0.033821456,-0.030291868,car part,0.019208051,0.016718851,switch,0.02414244,0.01837105,ramp,-0.008731766,-0.0070970254,speedometer,0.008623587,0.0073943976,selection,-0.011251086,-0.008671367,waitstaff,0.0004152041,0.00029439363,friendly,0.013756456,0.009861832,flowing,-0.0077290926,-0.0063703074,decor,0.00308742,0.0023070755,pourable,-0.010063039,-0.0069129374,apple,-0.008477967,-0.0062241075,housing,0.0063667595,0.00445359
1628,projector,-0.02448582,-0.020295242,eyeshadow,-0.02655479,-0.023789339,roar,-0.0008684024,-0.0007350617,clock,-0.03391891,-0.030379154,head,0.019140331,0.016659908,meter,0.024140704,0.018369723,motor,-0.008759784,-0.0071197962,wide-brimmed,0.00858706,0.007363074,ski boots,-0.011297403,-0.008707065,wrap,0.00040653348,0.0002882476,incident,0.01373763,0.009848334,gymnastics apparatus,-0.007744268,-0.006382813,pendant,0.002996807,0.002239368,stars,-0.010182818,-0.0069952235,ladle,-0.008487655,-0.006231219,restroom,0.006366307,0.0044532726
1629,separator,-0.02450262,-0.020309169,highway,-0.026560277,-0.023794247,property,-0.00088535994,-0.0007494106,varied colors,-0.033955976,-0.03041235,refectory,0.019081596,0.01660879,torpedoes,0.024138574,0.018368103,livestock,-0.008769082,-0.0071273576,publishing accessory,0.008557002,0.0073372964,race,-0.01131159,-0.008717996,mask,0.000396139,0.00028087897,aircraft carrier,0.0137223415,0.00983737,rope,-0.0077972785,-0.006426503,cephalon (head),0.0029675364,0.0022174902,title,-0.010241893,-0.007035807,penguin,-0.008558591,-0.0062832995,shepherd,0.006322249,0.0044224528
1630,sanitation worker,-0.02451237,-0.020317243,army,-0.02660029,-0.023830095,pleats,-0.000896303,-0.000758674,denim fabric,-0.033969786,-0.030424722,fan,0.019060154,0.016590122,handlebars,0.024089783,0.018330975,bottle,-0.008850535,-0.007193564,vase,0.008547848,0.00732945,liner,-0.011334742,-0.008735841,marked,0.00020154472,0.000142904,magazine,0.013659058,0.009792006,volcanic area,-0.007807823,-0.006435193,lotion,0.0028903726,0.0021598386,hunter,-0.010257797,-0.007046731,buckeye,-0.008596726,-0.006311291,ladder,0.006280238,0.0043930663
1631,accessory,-0.024513049,-0.02031781,tail.,-0.026600853,-0.023830602,cypress tree,-0.0008986038,-0.00076062186,shaggy,-0.03400139,-0.030453028,hand,0.019054392,0.016585108,carriage,0.024073217,0.01831837,suitcases,-0.008872278,-0.0072112326,stuffed,0.008525198,0.00731003,toolbox,-0.01139381,-0.008781364,wooden bars,0.0001910869,0.00013548322,column,0.013643739,0.009781024,plaque shape,-0.0078185275,-0.0064440146,salesperson,0.0028850073,0.0021558255,headstock,-0.010334229,-0.007099236,concert,-0.008667324,-0.006363122,librarian,0.0062522,0.004373459
1632,counter,-0.024521945,-0.020325184,textured,-0.026652686,-0.023877034,thumb,-0.00090184447,-0.0007633638,deployment handle,-0.03402617,-0.030475222,fire,0.019044837,0.01657679,warmth,0.024025783,0.018282274,glassware,-0.008879504,-0.007217108,frame,0.008517056,0.007303048,teammate,-0.011419473,-0.008801145,bill,0.00014854502,0.000105326064,cappuccino,0.013633729,0.009773847,large scales,-0.007824624,-0.0064490465,hydration pack,0.002797279,0.0020902741,bar,-0.010348877,-0.007109299,starchy,-0.008671205,-0.0063659716,red fur,0.0062394585,0.0043645473
1633,ferrule,-0.024566881,-0.02036243,clothing,-0.026656171,-0.023880158,dish,-0.00090486184,-0.00076592015,internet resource,-0.034027547,-0.030476457,woven,0.019019777,0.016554974,cabbage,0.024003193,0.018265087,room,-0.008904162,-0.0072371494,doctor,0.008512992,0.007299565,fishing cooler,-0.011536879,-0.008891633,rocket,9.7439624e-05,6.908551e-05,droopy,0.013600536,0.009750048,casque,-0.007943595,-0.006547098,silver,0.0027822014,0.0020790016,sweat,-0.010650749,-0.0073166713,cypress tree,-0.00868778,-0.006378142,customers,0.0061648497,0.0043123537
1634,lawn,-0.024573866,-0.020368222,space blanket,-0.02670997,-0.023928355,smoothie,-0.0010723993,-0.00090772565,japanese room,-0.034035154,-0.03048326,winter,0.01901487,0.016550709,mammary gland,0.02397834,0.01824617,airplane,-0.008916572,-0.0072472394,scale,0.008482673,0.0072735664,pattern,-0.011554765,-0.008905418,wading bird,3.825873e-05,2.7126633e-05,ventilator,0.013549684,0.009713596,adhesive,-0.007965609,-0.006565246,candy cane,0.0027499795,0.002054925,children,-0.010721673,-0.0073653953,seaweed,-0.008694455,-0.0063830414,exoskeleton,0.006161413,0.0043099504
1635,lined,-0.024589274,-0.02038099,internet resource,-0.02671692,-0.023934579,artiodactyl,-0.0010987814,-0.00093006156,circular,-0.0340632,-0.03050839,sleeping pad,0.019009078,0.01654566,wolf,0.023964873,0.018235922,tow rope,-0.008976284,-0.0072957687,sole,0.008403512,0.0072056884,rotating,-0.0115855485,-0.008929142,shank,7.553026e-06,5.3569674e-06,triangle,0.013401,0.009607011,flame,-0.007979222,-0.0065764626,base,0.0026385067,0.0019716248,attire,-0.010764686,-0.007394943,vamp,-0.008775724,-0.0064427042,candy necklaces,0.006115876,0.0042780954
1636,short,-0.024598332,-0.020388495,snow,-0.02674514,-0.023959864,bait,-0.0011054492,-0.0009357049,elongated,-0.03406518,-0.030510157,netting,0.019001834,0.016539363,ungulate,0.023961062,0.018233027,post office,-0.008982499,-0.007300819,terrycloth,0.008402964,0.0072052176,crucifix,-0.011638659,-0.008970074,people,-1.7014332e-05,-1.2061559e-05,gecko,0.01326724,0.009511119,guacamole,-0.0080043,-0.006597138,path,0.0026155328,0.0019544582,bouncy,-0.010901315,-0.007488806,leathery,-0.008829847,-0.0064824363,incense,0.0060748933,0.004249425
1637,light switch,-0.024603069,-0.020392427,tap handle,-0.026763082,-0.023975939,medical staff,-0.0011066566,-0.0009367252,wrinkled,-0.03407745,-0.030521145,trash,0.018985547,0.016525183,concave,0.023912847,0.018196333,bathroom,-0.009060482,-0.007364199,poker,0.008397372,0.0072004246,razors,-0.011683431,-0.009004587,host/hostess stand,-7.4589625e-05,-5.2885152e-05,swiss,0.01323401,0.0094872955,clock,-0.008010682,-0.0066023916,lens cap,0.00259336,0.0019378942,money,-0.010935322,-0.0075121652,window,-0.008858426,-0.006503421,timer,0.0059656277,0.004172991
1638,ingredients,-0.024604417,-0.020393541,stringed,-0.026792083,-0.024001917,confectionery,-0.0011105486,-0.00094001973,label holder,-0.034083825,-0.030526856,apse,0.01890297,0.016453309,spots,0.02390856,0.018193077,water barrier,-0.009121919,-0.007414143,notebook,0.008357746,0.0071664434,crank,-0.0116911875,-0.009010559,bumps,-9.247102e-05,-6.5569766e-05,flytrap,0.0132019855,0.009464338,piling,-0.008060982,-0.006643854,areola,0.002282959,0.0017059445,traffic sign,-0.010968213,-0.007534759,cuckoo,-0.008924648,-0.0065520355,fountain,0.005939152,0.0041544735
1639,customers,-0.02461903,-0.02040565,horse chestnut,-0.026812624,-0.024020318,groceries,-0.0011431687,-0.00096763147,pillowcase,-0.034092706,-0.030534802,table legs,0.018902246,0.016452678,vial,0.023899125,0.018185895,mammary gland,-0.00913158,-0.0074219904,hydrophone,0.008347789,0.00715791,musher,-0.011742957,-0.009050457,twigs,-0.00017391099,-0.00012331363,mythological figure,0.013192184,0.009457311,sand,-0.008125456,-0.0066969898,adjuster,0.0022710194,0.0016970169,support,-0.010978827,-0.0075420532,anemone,-0.0089604175,-0.006578299,museum,0.0059098303,0.0041339695
1640,stool,-0.024628444,-0.020413455,petri dishes,-0.02689121,-0.02409072,coyote,-0.0011759992,-0.0009954241,backrest,-0.034094073,-0.030536033,patterned,0.018901194,0.016451761,pharmacy,0.023881791,0.0181727,amplifier,-0.009163673,-0.0074480744,armor ring,0.008337636,0.007149202,cleaner,-0.011768658,-0.009070267,target,-0.00019611418,-0.00013904786,sunglasses,0.013152397,0.009428786,music stand,-0.0081310095,-0.0067015616,hairless,0.0022593373,0.001688295,eyepiece,-0.011067902,-0.007603245,wig cap,-0.008960891,-0.006578645,six-pack holder,0.0058944374,0.004123196
1641,ancient,-0.024674978,-0.020452026,combustible,-0.026907556,-0.024105363,brand name,-0.0011811405,-0.0009997748,regulator,-0.034104683,-0.030545533,combustible,0.018899582,0.016450359,portable,0.02385948,0.018155728,homepage,-0.009186243,-0.0074664205,internet connection,0.008311458,0.0071267523,aumbry,-0.011772318,-0.009073086,teammate,-0.00021509267,-0.00015250826,blocks,0.013144039,0.0094228,text,-0.00826276,-0.006810152,hull,0.0020766174,0.0015517515,goggles,-0.0111157205,-0.0076360865,broad back,-0.009021821,-0.006623375,thorax,0.0058666393,0.00410375
1642,yard,-0.02476283,-0.020524843,butterfly,-0.026912816,-0.024110075,pallet,-0.0012170076,-0.0010301326,stitching,-0.03412486,-0.030563604,gondolier,0.018888053,0.01644032,spiny,0.023840565,0.018141333,glove,-0.009206353,-0.007482766,spout,0.008288082,0.0071067046,headgear,-0.011773335,-0.009073872,conversion,-0.00025203452,-0.00017869845,chain,0.013132876,0.009414792,hydraulic fluid,-0.008268641,-0.0068150023,wastebasket,0.0020100456,0.0015020091,military,-0.011160687,-0.0076669846,robe,-0.00904831,-0.006642822,disposable,0.005827107,0.004076099
1643,pasture,-0.02477954,-0.020538697,bottle opener,-0.026918732,-0.024115376,dead wood,-0.0012280531,-0.0010394808,screen protector,-0.03413802,-0.03057539,strong jaw,0.018851683,0.016408669,gnomon,0.023770334,0.01808789,porch,-0.009235449,-0.007506408,vehicle,0.008278945,0.0070988764,yellow bill,-0.011773533,-0.009074025,beekeeping,-0.00027758814,-0.00019682292,elongated,0.01308362,0.009379484,gibbon,-0.008273331,-0.0068188687,warty,0.00197855,0.0014784695,skirting,-0.011226446,-0.0077121565,portafilter,-0.009063356,-0.00665387,bovid,0.005796117,0.0040544253
1644,pouch,-0.024780493,-0.020539487,reservoir,-0.026934884,-0.024129849,bassoon family,-0.001239635,-0.0010492839,sling,-0.034164604,-0.030599207,textile,0.018849552,0.016406812,heading,0.023744619,0.01806832,crosswalk,-0.009237349,-0.0075079575,gastropod,0.008256587,0.007079707,thread,-0.011828289,-0.009116227,cattails,-0.0003120061,-0.00022122078,moisturizing,0.013047612,0.009353666,primate,-0.008284313,-0.006827918,oven,0.0017768964,0.0013277885,loose-fitting,-0.011247992,-0.007726962,streaks,-0.009076395,-0.0066634435,fishing net,0.0057825297,0.0040449165
1645,expiration date,-0.024785127,-0.020543324,fitted,-0.026997048,-0.024185536,hand sanitizer,-0.0013264243,-0.0011227503,bed liner,-0.034203835,-0.03063434,kite string,0.018841472,0.016399778,fortress,0.023681514,0.018020304,frisbee,-0.0092904065,-0.007551084,campsite,0.008099849,0.0069453083,gazelle,-0.011861261,-0.009141639,small head,-0.00035279617,-0.0002501458,bus stop,0.013018828,0.009333037,wasp,-0.00831901,-0.0068565137,mustard,0.0017075576,0.0012759734,sandwich,-0.011347916,-0.007795606,rotating,-0.009138601,-0.0067091114,hyenas,0.005738344,0.004014007
1646,muzzle,-0.024804574,-0.020559438,shelf,-0.026998546,-0.024186878,abutments,-0.0013568811,-0.0011485294,vessel,-0.034220673,-0.03064942,flute-like,0.01878357,0.016349383,dark,0.023673609,0.01801429,marine biota,-0.009291979,-0.0075523644,concert,0.008093553,0.0069399104,mushroom,-0.011972286,-0.009227209,sweater,-0.00037209596,-0.000263826,chocolate,0.012989373,0.009311916,snorkelers,-0.00846957,-0.0069806073,zinc oxide,0.0016233204,0.0012130216,sterile conditions,-0.011383362,-0.007819954,speech bubble,-0.009158509,-0.0067237224,elongated,0.0057026558,0.0039890436
1647,earbuds,-0.024829347,-0.020579975,wine decanter,-0.027019411,-0.024205573,space,-0.0014589205,-0.0012349011,aquarium,-0.03423536,-0.030662578,ganoid scales,0.018777855,0.01634441,stamp,0.02366618,0.018008638,rose bush,-0.009296598,-0.0075561143,teapot,0.008048143,0.0069009745,sportsman,-0.011978131,-0.009231711,chimney,-0.00040040817,-0.00028390344,scope,0.012884904,0.009237022,shield-shaped,-0.008503761,-0.00700879,keypad,0.0015429724,0.0011529885,threshold,-0.011413535,-0.007840685,gallinule,-0.009175969,-0.0067365426,alcohol,0.005628053,0.0039368616
1648,leaves,-0.024843266,-0.020591516,post,-0.027025618,-0.024211131,reserve parachute,-0.0014747973,-0.0012483387,shotgun,-0.034282133,-0.030704476,lunula,0.018752959,0.016322741,reddish-brown,0.023647044,0.01799407,hook,-0.009343181,-0.0075939726,text,0.00803441,0.006889198,host/hostess stand,-0.012014253,-0.009259552,breakfast food,-0.0005351892,-0.000379466,cowboy,0.012791412,0.009170002,ink cartridges,-0.0085677635,-0.007061537,digital,0.0014328235,0.0010706757,lodge,-0.011414651,-0.007841442,rattle,-0.009182114,-0.006741054,wind instrument,0.005606827,0.0039220136
1649,heated,-0.024844307,-0.020592373,cartilaginous fish,-0.027037907,-0.024222136,wide shoulders,-0.0015204637,-0.0012869919,implement,-0.03429119,-0.030712584,text,0.01874037,0.01631178,parasite,0.02357015,0.017935561,mustard,-0.009372477,-0.00761779,dimples,0.008021541,0.0068781655,incident,-0.0120871505,-0.009315734,balconies,-0.0005769953,-0.00040911185,door accessory,0.01273019,0.009126114,magnetic,-0.008583115,-0.007074191,crab,0.0014239261,0.00106403,comfortable,-0.011538204,-0.007926319,musician,-0.009186474,-0.0067442507,hammock,0.0055792374,0.0039027156
1650,wok ring,-0.024873037,-0.02061619,eyepiece,-0.027066533,-0.02424778,compactor,-0.0015982846,-0.0013528666,brace,-0.03429406,-0.030715149,fishing license.,0.018714832,0.016289549,carved,0.023568887,0.017934602,target,-0.009424661,-0.0076602036,cigarette lighter,0.008014888,0.006872456,eucalyptus trees,-0.012155659,-0.009368535,undergarment,-0.00058108196,-0.00041201012,armor platelet,0.012710735,0.009112164,base,-0.008584521,-0.0070753484,earth,0.0013790056,0.0010304665,coelomate,-0.0115454905,-0.007931327,t-shaped,-0.009212169,-0.0067631174,guitar strap,0.005575042,0.0038997736
